batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
390,0.3550744413344,0.0003296970016,2,965,0.009493245091289283,0.012269573663954491
258,0.3445744539607,0.009522975185,1,294,0.012204693444073201,0.015804742547718596
590,0.2692848043376,0.0004129899074,3,101,0.012385474145412445,0.01559597699035784
265,0.2573452833797,0.0086019116,1,312,0.013369184918701649,0.01330820935399497
802,0.2532815327201,0.0013730053852,1,917,0.010042253136634826,0.013309291040820681
150,0.5195098643187,0.0007521503914,5,96,0.010082854516804218,0.014557124962952184
754,0.497948077306,0.0046259840897,4,697,0.009935617446899414,0.01601350810507938
717,0.8206850793171,0.0001035140642,5,590,0.007904816605150699,0.012892625275559722
717,0.8230177976873,0.0001035247746,5,591,0.007902485691010952,0.013100525483459923
86,0.1691338535152,0.002563739804,2,633,0.011788160633295774,0.014972492704022344
757,0.9344550763961,0.0001021691841,4,678,0.008442621771246194,0.014141324547151802
717,0.9618374547336,0.0001029252279,1,623,0.009121845290064812,0.012061024443958911
1002,0.4068004517847,0.0003433043131,2,318,0.011571733001619577,0.01247769020921985
613,0.3397549455124,0.0404923621828,5,729,0.0,0.5294292371295494
757,0.987788357281,0.000104310883,5,928,0.007312309090048074,0.013725307793986263
751,0.987788357281,0.000104310883,4,755,0.010658672405406832,0.015179743899827125
717,0.7207568901572,0.0001035247746,4,792,0.008488240325823427,0.011853340573423821
717,0.8318898671581,0.0001035140642,4,534,0.008704295009374618,0.013101607170285611
717,0.8192921126076,0.0001035247746,4,591,0.008368335664272308,0.013101607170285611
717,0.2948017942941,0.006036426978,2,955,0.010248317010700702,0.01414067553505638
665,0.4320507725881,0.0051253885957,4,754,0.011311444826424122,0.018927356076159408
318,0.1845214447451,0.0196184144795,1,277,0.0089872470125556,0.0149727090413875
665,0.6113199753591,0.0052039197886,4,73,0.011678887531161308,0.015595976990357818
156,0.6574291965157,0.000359883462,3,476,0.010024722665548325,0.012477473871854694
665,0.2124480246153,0.0051609011816,4,592,0.00975564643740654,0.013932558989791044
665,0.4005512644652,0.0023377614909,4,335,0.01002474343404174,0.014141324547151802
667,0.1312966170886,0.0052470517024,5,91,0.011316356807947158,0.016637208728779985
665,0.1303627397171,0.0007232531562,4,649,0.009348801523447036,0.012476824859759317
664,0.1258156061305,0.0050246807265,3,983,0.003490372374653816,0.2881535822222607
74,0.8141314780186,0.066079330334,5,278,0.0,0.49759778989747766
76,0.6924420342902,0.0610019784773,5,284,0.0,0.4780551703548582
424,0.3578091911225,0.0001445351295,3,489,0.008915238734334707,0.012061240781324024
84,0.780924784758,0.0609459009151,5,300,0.0,0.48244379014410227
691,0.6581990854621,0.0027016795597,2,67,0.01009150817990303,0.015179743899827125
45,0.7240111907642,0.0669142110166,5,186,0.0,0.4780551703548582
128,0.2200624988098,0.0321118301923,3,161,0.0055938947945833204,0.3512587589590711
757,0.987788357281,0.000104310883,1,932,0.009499004576355219,0.019963395717818178
629,0.2981939628934,0.0059659111954,2,1023,0.008956378512084483,0.014140459197691269
733,0.2304458288667,0.0001039071095,5,912,0.010421662125736475,0.013516974911355728
732,0.987788357281,0.000104310883,5,851,0.008206446841359138,0.012685157742389786
726,0.3886425445631,0.0530114990506,2,433,0.0,0.4724645801648924
415,0.7321876882131,0.0088457979661,3,127,0.012376273144036531,0.01538872579455306
415,0.7095228741859,0.0082237457989,2,143,0.009917352069169282,0.014349008417686849
416,0.697147320251,0.0085511632948,2,140,0.011596065852791071,0.015804958885083754
